date,open,high,low,close,volume,open_interest,total_volume,total_open_interest
19990730,1341.03,1350.92,1328.49,1328.72,73680,0,73680,0
19990802,1328.72,1344.69,1325.21,1328.05,64955,0,64955,0
19990803,1328.05,1336.13,1314.91,1322.18,73960,0,73960,0
19990804,1322.18,1330.16,1304.5,1305.33,78930,0,78930,0
19990805,1305.33,1313.71,1287.23,1313.71,85930,0,85930,0
19990806,1313.71,1316.74,1293.19,1300.29,69890,0,69890,0
19990809,1300.29,1306.68,1295.99,1297.8,68430,0,68430,0
19990810,1297.8,1298.62,1267.73,1281.43,83620,0,83620,0
19990811,1281.43,1301.93,1281.43,1301.93,79230,0,79230,0
19990812,1301.93,1313.61,1298.06,1298.16,74560,0,74560,0
19990813,1298.16,1327.72,1298.16,1327.68,69170,0,69170,0
19990816,1327.68,1331.05,1320.51,1330.77,58355,0,58355,0
19990817,1330.77,1344.16,1328.76,1344.16,69150,0,69150,0
19990818,1344.16,1344.16,1332.13,1332.84,68280,0,68280,0
19990819,1332.84,1332.84,1315.35,1323.59,68420,0,68420,0
19990820,1323.59,1336.61,1323.59,1336.61,66120,0,66120,0
19990823,1336.61,1360.24,1336.61,1360.22,68260,0,68260,0
19990824,1360.22,1373.32,1353.63,1363.5,73270,0,73270,0
19990825,1363.5,1382.84,1359.2,1381.79,86460,0,86460,0
19990826,1381.79,1381.79,1361.53,1362.01,71900,0,71900,0
19990827,1362.01,1365.63,1347.35,1348.27,57005,0,57005,0
19990830,1348.27,1350.7,1322.8,1324.02,59790,0,59790,0
19990831,1324.02,1333.27,1306.96,1320.41,86170,0,86170,0
19990901,1320.41,1331.18,1320.39,1331.07,70820,0,70820,0
19990902,1331.07,1331.07,1304.88,1319.11,68710,0,68710,0
19990903,1319.11,1357.74,1319.11,1357.24,66320,0,66320,0
19990907,1357.24,1361.39,1349.59,1350.45,71530,0,71530,0
19990908,1350.45,1355.18,1337.36,1344.15,79120,0,79120,0
19990909,1344.15,1347.66,1333.91,1347.66,77390,0,77390,0
19990910,1347.66,1357.62,1346.2,1351.66,80850,0,80850,0
19990913,1351.66,1351.66,1341.7,1344.13,65790,0,65790,0
19990914,1344.13,1344.18,1330.61,1336.29,73450,0,73450,0
19990915,1336.29,1347.21,1317.97,1317.97,78730,0,78730,0
19990916,1317.97,1322.51,1299.97,1318.48,73900,0,73900,0
19990917,1318.48,1337.59,1318.48,1335.42,86190,0,86190,0
19990920,1335.42,1338.38,1330.61,1335.53,56800,0,56800,0
19990921,1335.52,1335.53,1301.97,1307.58,81730,0,81730,0
19990922,1307.58,1316.18,1297.81,1310.51,82220,0,82220,0
19990923,1310.51,1315.25,1277.3,1280.41,89080,0,89080,0
19990924,1280.41,1281.17,1263.84,1277.36,87280,0,87280,0
19990927,1277.36,1295.03,1277.36,1283.31,78060,0,78060,0
19990928,1283.31,1285.55,1256.26,1282.2,88540,0,88540,0
19990929,1282.2,1288.83,1268.16,1268.37,85600,0,85600,0
19990930,1268.37,1291.31,1268.37,1282.71,101760,0,101760,0
19991001,1282.71,1283.17,1265.78,1282.81,89620,0,89620,0
19991004,1282.81,1304.6,1282.81,1304.6,80330,0,80330,0
19991005,1304.6,1316.41,1286.44,1301.35,96570,0,96570,0
19991006,1301.35,1325.46,1301.35,1325.4,89520,0,89520,0
19991007,1325.4,1328.05,1314.13,1317.64,82780,0,82780,0
19991008,1317.64,1336.61,1311.88,1336.02,89730,0,89730,0
19991011,1336.02,1339.23,1332.96,1335.21,65590,0,65590,0
19991012,1335.21,1335.21,1311.8,1313.04,77830,0,77830,0
19991013,1313.04,1313.04,1282.8,1285.55,82150,0,82150,0
19991014,1285.55,1289.63,1267.62,1283.42,89230,0,89230,0
19991015,1283.42,1283.42,1245.39,1247.41,91260,0,91260,0
19991018,1247.41,1254.13,1233.7,1254.13,81870,0,81870,0
19991019,1254.13,1279.32,1254.13,1261.32,90570,0,90570,0
19991020,1261.32,1289.44,1261.32,1289.43,92880,0,92880,0
19991021,1289.43,1289.43,1265.61,1283.61,101250,0,101250,0
19991022,1283.61,1308.81,1283.61,1301.65,95920,0,95920,0
19991025,1301.65,1301.68,1286.07,1293.63,77700,0,77700,0
19991026,1293.63,1303.46,1281.86,1281.91,87830,0,87830,0
19991027,1281.91,1299.39,1280.48,1296.71,95010,0,95010,0
19991028,1296.71,1342.47,1296.71,1342.44,113510,0,113510,0
19991029,1342.44,1373.17,1342.44,1362.93,112050,0,112050,0
19991101,1362.93,1367.3,1354.05,1354.12,86100,0,86100,0
19991102,1354.12,1369.32,1346.41,1347.74,90450,0,90450,0
19991103,1347.74,1360.33,1347.74,1354.93,91440,0,91440,0
19991104,1354.93,1369.41,1354.93,1362.64,98170,0,98170,0
19991105,1362.64,1387.48,1362.64,1370.23,100730,0,100730,0
19991108,1370.23,1380.78,1365.87,1377.01,80680,0,80680,0
19991109,1377.01,1383.81,1361.45,1365.28,85430,0,85430,0
19991110,1365.28,1379.18,1359.98,1373.46,98470,0,98470,0
19991111,1373.46,1382.12,1372.19,1381.46,89130,0,89130,0
19991112,1381.46,1396.12,1368.54,1396.06,90020,0,90020,0
19991115,1396.06,1398.58,1392.28,1394.39,79570,0,79570,0
19991116,1394.39,1420.36,1394.39,1420.07,94220,0,94220,0
19991117,1420.07,1423.44,1410.69,1410.71,96000,0,96000,0
19991118,1410.71,1425.31,1410.71,1424.94,102280,0,102280,0
19991119,1424.94,1424.94,1417.54,1422,89380,0,89380,0
19991122,1422,1425,1412.4,1420.94,87350,0,87350,0
19991123,1420.94,1423.91,1402.2,1404.64,92610,0,92610,0
